training_datetime,dayname,month,year,nickname,employee_names,company,trainer,short_type,bgn_per_hour,concat_emp_company,total_per_emp,trainings_left,returns_or_not,flags,phone,pvt_email,work_email,scheduled_date,type,emp_names_input,is_valid
23-Dec-2020 16:00:00,Wednesday,December,2020,PRHETRES,Presa Chetrafilski,NEXATECH,Иван Тодоров,Онлайн,40.0,PRHETRES|NEXATECH,1,,only one session,,,presa.chetrafilski@abv.bg,presa.chetrafilski@abv.bg,21-Dec-2020,NexaTech | Online leadership training | Онлайн тренинг за лидери,| Преса|Четрафилски |,1.0
25-Jan-2021 16:00:00,Monday,January,2021,FIRADGRA,Findo Gradinarova,BLUENOVA,Жана Иванова,Онлайн,40.0,FIRADGRA|BLUENOVA,15,,more then one session,,882252233,findo.gradinarova@gmail.com,f.gradinarova@bluenova.com,18-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Финдо|Градинарова|,1.0
25-Jan-2021 16:30:00,Monday,January,2021,NOATEPAT,Nona Patechkova,BLUENOVA,Димитър Петров,Онлайн,40.0,NOATEPAT|BLUENOVA,1,,only one session,,889192299,nona.patechkova@yahoo.com,n.patechkova@bluenova.com,13-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Нона|Пътечкова|,1.0
25-Jan-2021 16:30:00,Monday,January,2021,BOANGOZH,Bozhin Mangafova,BLUENOVA,Иван Тодоров,На живо,40.0,BOANGOZH|BLUENOVA,3,,more then one session,,891592201,bozhin.mangafova@gmail.com,bozhin.mangafova@gmail.com,14-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Божин|Мангъфова|,1.0
25-Jan-2021 17:30:00,Monday,January,2021,TRANGRIP,Tripp Vang,BLUENOVA,Иван Тодоров,Онлайн,40.0,TRANGRIP|BLUENOVA,5,,more then one session,"2,",895899111,tripp.vang@gmail.com,,21-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Tripp|Vang|,1.0
25-Jan-2021 19:00:00,Monday,January,2021,ILATAKAT,Ilianna Katarova,VORTEX,Мария Георгиева,Онлайн,40.0,ILATAKAT|VORTEX,7,,more then one session,,891505211,ilianna.katarova@mail.bg,i.katarova@vortex.com,19-Jan-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Илианна|Катърова|,1.0
26-Jan-2021 10:00:00,Tuesday,January,2021,MAASOVAS,Maslina Vasova,BLUENOVA,Георги Стоянов,Онлайн,40.0,MAASOVAS|BLUENOVA,16,,more then one session,,359899522008,maslina.vasova@mail.bg,m.vasova@bluenova.com,13-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Маслина|Васовa|,1.0
26-Jan-2021 12:00:00,Tuesday,January,2021,YAKRISKR,Yankul Skrinska,VORTEX,Георги Стоянов,На живо,40.0,YAKRISKR|VORTEX,1,,only one session,,891020350,yankul.skrinska@abv.bg,y.skrinska@vortex.com,08-Jan-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Янкул|Скринска|,1.0
26-Jan-2021 15:30:00,Tuesday,January,2021,ALENTBEN,Alessandra Bentley,BLUENOVA,Димитър Петров,Онлайн,40.0,ALENTBEN|BLUENOVA,20,,more then one session,,883322211,alessandra.bentley@yandex.ru,a.bentley@bluenova.com,13-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Alessandra|Bentley|,1.0
26-Jan-2021 16:00:00,Tuesday,January,2021,ZHAMOSAM,Zheyna Samohodov,VORTEX,Мария Георгиева,На живо,40.0,ZHAMOSAM|VORTEX,1,,only one session,,898122229,zhejna.samoxodov@yahoo.com,z.samoxodov@vortex.com,11-Jan-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Жейна|Самоходов|,1.0
26-Jan-2021 17:00:00,Tuesday,January,2021,NEVANIVA,Neshka Ivanov,BLUENOVA,Димитър Петров,Онлайн,40.0,NEVANIVA|BLUENOVA,16,,more then one session,,882808082,neshka.ivanov@yahoo.com,n.ivanov@bluenova.com,07-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Нешка|Иванов|,1.0
26-Jan-2021 17:30:00,Tuesday,January,2021,YAATEPAT,Yanedin Patechkova,VORTEX,Мария Георгиева,Онлайн,40.0,YAATEPAT|VORTEX,1,,only one session,,890210222,yanedin.patechkova@gmail.com,y.patechkova@vortex.com,08-Jan-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Янедин|Пътечкова|,1.0
26-Jan-2021 18:30:00,Tuesday,January,2021,NOISCFIS,Norah Fischer,BLUENOVA,Мария Георгиева,Онлайн,40.0,NOISCFIS|BLUENOVA,5,,more then one session,,359882112912,norah.fischer@gmail.com,n.fischer@bluenova.com,18-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Norah|Fischer|,1.0
27-Jan-2021 12:00:00,Wednesday,January,2021,HIANGMAN,Hitko Mangafova,BLUENOVA,Георги Стоянов,Онлайн,40.0,HIANGMAN|BLUENOVA,32,,more then one session,,883219221,xitko.mangafova@abv.bg,x.mangafova@bluenova.com,14-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Хитко|Мангъфова|,1.0
27-Jan-2021 15:00:00,Wednesday,January,2021,KRORIKOR,Krastanka Koritarova,BLUENOVA,Димитър Петров,Онлайн,40.0,KRORIKOR|BLUENOVA,42,,more then one session,,885881182,krastanka.koritarova@abv.bg,k.koritarova@bluenova.com,18-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Кръстанка|Коритарова|,1.0
27-Jan-2021 16:00:00,Wednesday,January,2021,LYOTKJOT,Lyubina Yotkova,NEXATECH,Димитър Петров,Онлайн,40.0,LYOTKJOT|NEXATECH,2,,more then one session,,,hello@test.jp,l.jotkova@nexatech.com,18-Jan-2021,NexaTech | Online leadership training | Онлайн тренинг за лидери,|Любина|Йоткова|,1.0
27-Jan-2021 17:00:00,Wednesday,January,2021,RERTEORT,Rex Ortega,BLUENOVA,Мария Георгиева,Онлайн,40.0,RERTEORT|BLUENOVA,3,,more then one session,,899225322,rex.ortega@yandex.ru,r.ortega@bluenova.com,19-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Rex|Ortega|,1.0
27-Jan-2021 17:00:00,Wednesday,January,2021,GAENDPEN,Gabi Pendzhakova,BLUENOVA,Димитър Петров,Онлайн,40.0,GAENDPEN|BLUENOVA,1,,only one session,,811221229,gabi.pendzhakova@mail.bg,g.pendzhakova@bluenova.com,22-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Габи|Пенджакова|,1.0
27-Jan-2021 18:00:00,Wednesday,January,2021,CHSANOSA,Charlie Osantana,BLUENOVA,Мария Георгиева,На живо,40.0,CHSANOSA|BLUENOVA,11,,more then one session,,889238292,charlie.osantana@msn.com,c.osantana@bluenova.com,07-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Charlie|OSantana|,1.0
27-Jan-2021 18:00:00,Wednesday,January,2021,MAAMPVAM,Mahno Vampirska,BLUENOVA,Димитър Петров,Онлайн,40.0,MAAMPVAM|BLUENOVA,6,,more then one session,,818201222,maxno.vampirska@gmail.com,m.vampirska@bluenova.com,19-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Махно|Вампирска|,1.0
27-Jan-2021 19:30:00,Wednesday,January,2021,FIROSPRO,Findo Proshkov,NEXATECH,Жана Иванова,Онлайн,40.0,FIROSPRO|NEXATECH,2,,more then one session,,818502512,hello@test.jp,f.proshkov@nexatech.com,26-Jan-2021,NexaTech | Online leadership training | Онлайн тренинг за лидери,|Финдо|Прошков|,1.0
28-Jan-2021 11:00:00,Thursday,January,2021,YAURTKUR,Yavlen Kurtazhova,VORTEX,Иван Тодоров,Онлайн,40.0,YAURTKUR|VORTEX,2,,more then one session,,895220035,yavlen.kurtazhova@abv.bg,y.kurtazhova@vortex.com,26-Jan-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Явлен|Куртажова|,1.0
28-Jan-2021 13:00:00,Thursday,January,2021,STALATAS,Stasha Balahurov,BLUENOVA,Георги Стоянов,Онлайн,40.0,STALATAS|BLUENOVA,17,,more then one session,"2,",893210120,stasha.balaxurov@mail.bg,,13-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Сташа|Балахуров|,1.0
28-Jan-2021 15:00:00,Thursday,January,2021,PAARAKAR,Pandelis Karakashev,BLUENOVA,Димитър Петров,Онлайн,40.0,PAARAKAR|BLUENOVA,67,,more then one session,,883331511,pandelis.karakashev@yahoo.com,p.karakashev@bluenova.com,20-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Панделис|Каракашев|,1.0
28-Jan-2021 16:00:00,Thursday,January,2021,PORADGRA,Poleksina Gradinarova,NEXATECH,Димитър Петров,Онлайн,40.0,PORADGRA|NEXATECH,2,,more then one session,,889221132,hello@test.jp,p.gradinarova@nexatech.com,20-Jan-2021,NexaTech | Online leadership training | Онлайн тренинг за лидери,|Полексина|Градинарова|,1.0
28-Jan-2021 17:00:00,Thursday,January,2021,SHHTASHH,Shamo Shtarbov,BLUENOVA,Димитър Петров,Онлайн,40.0,SHHTASHH|BLUENOVA,9,,more then one session,,818182591,shamo.shharbov@gmail.com,s.shharbov@bluenova.com,14-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Шамо|Щърбов|,1.0
28-Jan-2021 18:00:00,Thursday,January,2021,DEOCHKOC,Dencho Kochetkova,VORTEX,Димитър Петров,Онлайн,40.0,DEOCHKOC|VORTEX,4,,more then one session,,889251928,dencho.kochetkova@yahoo.com,d.kochetkova@vortex.com,21-Jan-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Денчо|Кочеткова|,1.0
28-Jan-2021 18:30:00,Thursday,January,2021,GEELOBEL,Gerdan Belokonska-Vrazhalska,VORTEX,Иван Тодоров,Онлайн,40.0,GEELOBEL|VORTEX,4,,more then one session,,882552252,gerdan.belokonska-vrazhalska@mail.bg,g.belokonska-vrazhalska@vortex.com,20-Jan-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Гердан|Белоконска-Вражалска|,1.0
29-Jan-2021 11:00:00,Friday,January,2021,OGUKUKUK,Ognena Kukuryashkov,NEXATECH,Димитър Петров,Онлайн,40.0,OGUKUKUK|NEXATECH,2,,more then one session,,,hello@test.jp,o.kukuryashkov@nexatech.com,14-Jan-2021,NexaTech | Online leadership training | Онлайн тренинг за лидери,|Огнена|Кукуряшков|,1.0
29-Jan-2021 17:00:00,Friday,January,2021,DEHANCHA,Despinka Chanlieva,BLUENOVA,,Онлайн,40.0,DEHANCHA|BLUENOVA,5,,more then one session,,889101011,despinka.chanlieva@abv.bg,d.chanlieva@bluenova.com,22-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Деспинка|Чанлиева|,1.0
29-Jan-2021 18:30:00,Friday,January,2021,ALRAWLIJ,Alijah Crawford,BLUENOVA,Иван Тодоров,Онлайн,40.0,ALRAWLIJ|BLUENOVA,4,,more then one session,"2,",818385881,alijah.crawford@msn.com,,25-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Alijah|Crawford|,1.0
01-Feb-2021 11:00:00,Monday,February,2021,FLRADGRA,Flaviya Gradinarova,BLUENOVA,Георги Стоянов,На живо,40.0,FLRADGRA|BLUENOVA,11,,more then one session,,888291252,flaviya.gradinarova@yahoo.com,f.gradinarova@bluenova.com,15-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Флавия|Градинарова|,1.0
01-Feb-2021 12:00:00,Monday,February,2021,BRHRICHR,Bryan Christensen,BLUENOVA,,Онлайн,40.0,BRHRICHR|BLUENOVA,2,,more then one session,,359888882922,bryan.christensen@yandex.ru,b.christensen@bluenova.com,20-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Bryan|Christensen|,1.0
01-Feb-2021 14:00:00,Monday,February,2021,FIRADGRA,Findo Gradinarova,BLUENOVA,Жана Иванова,Онлайн,40.0,FIRADGRA|BLUENOVA,15,,more then one session,,882252233,findo.gradinarova@gmail.com,f.gradinarova@bluenova.com,18-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Финдо|Градинарова|,1.0
01-Feb-2021 16:00:00,Monday,February,2021,ALENTBEN,Alessandra Bentley,BLUENOVA,Димитър Петров,Онлайн,40.0,ALENTBEN|BLUENOVA,20,,more then one session,,883322211,alessandra.bentley@yandex.ru,a.bentley@bluenova.com,13-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Alessandra|Bentley|,1.0
01-Feb-2021 16:00:00,Monday,February,2021,NOISCORA,Norah Fischer,BLUENOVA,Мария Георгиева,Онлайн,40.0,NOISCORA|BLUENOVA,7,,more then one session,"2,",359882112912,norah.fischer@gmail.com,,26-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Norah|Fischer|,1.0
01-Feb-2021 17:30:00,Monday,February,2021,TRANGRIP,Tripp Vang,BLUENOVA,Иван Тодоров,Онлайн,40.0,TRANGRIP|BLUENOVA,5,,more then one session,"2,",895899111,tripp.vang@gmail.com,,25-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Tripp|Vang|,1.0
01-Feb-2021 18:00:00,Monday,February,2021,NARANAST,Nastimir Prandachka,VORTEX,Мария Георгиева,Онлайн,40.0,NARANAST|VORTEX,16,,more then one session,"2,",885210310,nastimir.prandachka@gmail.com,,22-Jan-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Настимир|Пръндачка|,1.0
01-Feb-2021 18:30:00,Monday,February,2021,SIARAELL,Silyana Taralingova,NEXATECH,Иван Тодоров,Онлайн,40.0,SIARAELL|NEXATECH,1,,only one session,"2,",883329132,hello@test.jp,,18-Jan-2021,NexaTech | Online leadership training | Онлайн тренинг за лидери,|Силяна|Таралингова|,1.0
01-Feb-2021 19:00:00,Monday,February,2021,CAYERAYE,Cassius Ayers,VORTEX,Мария Георгиева,На живо,40.0,CAYERAYE|VORTEX,12,,more then one session,,359898382823,cassius.ayers@msn.com,c.ayers@vortex.com,14-Jan-2021,Vortex | Leadership training in person | Тренинг за лидери на живо,|Cassius|Ayers|,1.0
02-Feb-2021 16:30:00,Tuesday,February,2021,RERTEORT,Rex Ortega,BLUENOVA,Мария Георгиева,Онлайн,40.0,RERTEORT|BLUENOVA,3,,more then one session,,899225322,rex.ortega@yandex.ru,r.ortega@bluenova.com,19-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Rex|Ortega|,1.0
02-Feb-2021 17:00:00,Tuesday,February,2021,NEVANIVA,Neshka Ivanov,BLUENOVA,Димитър Петров,Онлайн,40.0,NEVANIVA|BLUENOVA,16,,more then one session,,882808082,neshka.ivanov@yahoo.com,n.ivanov@bluenova.com,07-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Нешка|Иванов|,1.0
02-Feb-2021 18:30:00,Tuesday,February,2021,CHSANOSA,Charlie Osantana,BLUENOVA,Мария Георгиева,На живо,40.0,CHSANOSA|BLUENOVA,11,,more then one session,,889238292,charlie.osantana@msn.com,c.osantana@bluenova.com,18-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Charlie|OSantana|,1.0
03-Feb-2021 10:00:00,Wednesday,February,2021,DEHANCHA,Despinka Chanlieva,BLUENOVA,,Онлайн,40.0,DEHANCHA|BLUENOVA,5,,more then one session,,889101011,despinka.chanlieva@abv.bg,d.chanlieva@bluenova.com,30-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Деспинка|Чанлиева|,1.0
03-Feb-2021 10:30:00,Wednesday,February,2021,TAARDANY,Tanya Hardy,BLUENOVA,Георги Стоянов,Онлайн,40.0,TAARDANY|BLUENOVA,1,,only one session,"2,",881853522,tanya.hardy@msn.com,,19-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Tanya|Hardy|,1.0
03-Feb-2021 11:30:00,Wednesday,February,2021,KYCCOMCC,Kymani Mccormick,VORTEX,,Онлайн,40.0,KYCCOMCC|VORTEX,5,,more then one session,,892251191,kymani.mccormick@yahoo.co.uk,k.mccormick@vortex.com,01-Feb-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Kymani|Mccormick|,1.0
03-Feb-2021 12:00:00,Wednesday,February,2021,ITABRGAB,Itan Gabrovlieva,VORTEX,Иван Тодоров,Онлайн,40.0,ITABRGAB|VORTEX,11,,more then one session,,898828280,itan.gabrovlieva@gmail.com,i.gabrovlieva@vortex.com,31-Jan-2021,Vortex | Online leadership training | Онлайн тренинг за лидери,|Итан|Габровлиева|,1.0
03-Feb-2021 12:30:00,Wednesday,February,2021,LEONTMON,Lea Montes,BLUENOVA,Георги Стоянов,Онлайн,40.0,LEONTMON|BLUENOVA,11,,more then one session,,898211318,lea.montes@yandex.ru,l.montes@bluenova.com,14-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Lea|Montes|,1.0
03-Feb-2021 15:00:00,Wednesday,February,2021,KRORIKOR,Krastanka Koritarova,BLUENOVA,Димитър Петров,Онлайн,40.0,KRORIKOR|BLUENOVA,42,,more then one session,,885881182,krastanka.koritarova@abv.bg,k.koritarova@bluenova.com,18-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Кръстанка|Коритарова|,1.0
03-Feb-2021 16:30:00,Wednesday,February,2021,SHANOZAN,Shinka Zanov,BLUENOVA,Георги Стоянов,Онлайн,40.0,SHANOZAN|BLUENOVA,1,,only one session,,883522500,shinka.zanov@mail.bg,s.zanov@bluenova.com,21-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Шинка|Занов|,1.0
03-Feb-2021 17:30:00,Wednesday,February,2021,BOANGOZH,Bozhin Mangafova,BLUENOVA,Иван Тодоров,На живо,40.0,BOANGOZH|BLUENOVA,3,,more then one session,,891592201,bozhin.mangafova@gmail.com,bozhin.mangafova@gmail.com,26-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Божин|Мангъфова|,1.0
03-Feb-2021 18:30:00,Wednesday,February,2021,MAASOVAS,Maslina Vasova,BLUENOVA,Георги Стоянов,Онлайн,40.0,MAASOVAS|BLUENOVA,16,,more then one session,,359899522008,maslina.vasova@mail.bg,m.vasova@bluenova.com,13-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Маслина|Васовa|,1.0
04-Feb-2021 15:00:00,Thursday,February,2021,PAARAKAR,Pandelis Karakashev,BLUENOVA,Димитър Петров,На живо,40.0,PAARAKAR|BLUENOVA,67,,more then one session,,883331511,pandelis.karakashev@yahoo.com,p.karakashev@bluenova.com,28-Jan-2021,BlueNova | Leadership training in person | Тренинг за лидери на живо,|Панделис|Каракашев|,1.0
04-Feb-2021 18:00:00,Thursday,February,2021,MEARATAR,Merilin Taralingova,BLUENOVA,Димитър Петров,Онлайн,40.0,MEARATAR|BLUENOVA,17,,more then one session,,811139112,merilin.taralingova@abv.bg,m.taralingova@bluenova.com,18-Jan-2021,BlueNova | Online leadership training | Онлайн тренинг за лидери,|Мерилин|Таралингова|,1.0
